/home/matteo/git/TSG/TestScenarioGenerator/type-inference-0.1.3/Stack-UseCase/src/stack/util/AbstractList.java	530	e2		@Readonly ListIterator<@Readonly ? extends @Readonly Object>
/home/matteo/git/TSG/TestScenarioGenerator/type-inference-0.1.3/Stack-UseCase/src/stack/util/AbstractList.java	532	o1		@Readonly E extends @Readonly Object
/home/matteo/git/TSG/TestScenarioGenerator/type-inference-0.1.3/Stack-UseCase/src/stack/util/AbstractList.java	533	o2		@Readonly Object
/home/matteo/git/TSG/TestScenarioGenerator/type-inference-0.1.3/Stack-UseCase/src/stack/util/AbstractList.java	549	hashCode()-static		@Readonly
/home/matteo/git/TSG/TestScenarioGenerator/type-inference-0.1.3/Stack-UseCase/src/stack/util/AbstractList.java	549	hashCode()		@Readonly int () @Readonly AbstractList<@Readonly E extends @Readonly Object>
/home/matteo/git/TSG/TestScenarioGenerator/type-inference-0.1.3/Stack-UseCase/src/stack/util/AbstractList.java	551	e		@Readonly E extends @Readonly Object
/home/matteo/git/TSG/TestScenarioGenerator/type-inference-0.1.3/Stack-UseCase/src/stack/util/AbstractList.java	578	removeRange(int,int)-static		@Readonly
/home/matteo/git/TSG/TestScenarioGenerator/type-inference-0.1.3/Stack-UseCase/src/stack/util/AbstractList.java	578	removeRange(int,int)		void ([@Readonly int, @Readonly int]) @Mutable AbstractList<@Readonly E extends @Readonly Object>
/home/matteo/git/TSG/TestScenarioGenerator/type-inference-0.1.3/Stack-UseCase/src/stack/util/AbstractList.java	579	it		@Mutable ListIterator<@Readonly E extends @Readonly Object>
/home/matteo/git/TSG/TestScenarioGenerator/type-inference-0.1.3/Stack-UseCase/src/stack/util/AbstractList.java	614	rangeCheckForAdd(int)-static		@Readonly
/home/matteo/git/TSG/TestScenarioGenerator/type-inference-0.1.3/Stack-UseCase/src/stack/util/AbstractList.java	614	rangeCheckForAdd(int)		void ([@Readonly int]) @Mutable AbstractList<@Readonly E extends @Readonly Object>
/home/matteo/git/TSG/TestScenarioGenerator/type-inference-0.1.3/Stack-UseCase/src/stack/util/AbstractList.java	619	outOfBoundsMsg(int)-static		@Readonly
/home/matteo/git/TSG/TestScenarioGenerator/type-inference-0.1.3/Stack-UseCase/src/stack/util/AbstractList.java	619	outOfBoundsMsg(int)		@Readonly String ([@Readonly int]) @Mutable AbstractList<@Readonly E extends @Readonly Object>
/home/matteo/git/TSG/TestScenarioGenerator/type-inference-0.1.3/Stack-UseCase/src/stack/util/AbstractList.java	625	l		@Mutable AbstractList<@Readonly E extends @Readonly Object>
/home/matteo/git/TSG/TestScenarioGenerator/type-inference-0.1.3/Stack-UseCase/src/stack/util/AbstractList.java	629	SubList(stack.util.AbstractList<E>,int,int)-static		@Readonly
/home/matteo/git/TSG/TestScenarioGenerator/type-inference-0.1.3/Stack-UseCase/src/stack/util/AbstractList.java	629	SubList(stack.util.AbstractList<E>,int,int)		void ([@Mutable AbstractList<@Readonly E extends @Readonly Object>, @Readonly int, @Readonly int]) @Mutable SubList<@Readonly E extends @Readonly Object>
/home/matteo/git/TSG/TestScenarioGenerator/type-inference-0.1.3/Stack-UseCase/src/stack/util/AbstractList.java	629	list		@Mutable AbstractList<@Readonly E extends @Readonly Object>
/home/matteo/git/TSG/TestScenarioGenerator/type-inference-0.1.3/Stack-UseCase/src/stack/util/AbstractList.java	643	element		@Readonly E extends @Readonly Object
